edition_key,publish_date,publish_year,publisher,publish_place,publish_country,series
OL34843337M,2011,2011,CreateSpace Independent Publishing Platform,,,
OL34844344M,2012,2012,CreateSpace Independent Publishing Platform,,,
OL34847140M,2011,2011,CreateSpace Independent Publishing Platform,,,
OL34847831M,2012,2012,CreateSpace Independent Publishing Platform,,,
OL34848734M,2012,2012,CreateSpace Independent Publishing Platform,,,
OL34849191M,2013,2013,Denton & White,,,
OL34850614M,2011,2011,CreateSpace Independent Publishing Platform,,,
OL34851773M,2000,2000,"Leonard Corporation, Hal",,,
OL34855288M,2012,2012,CreateSpace Independent Publishing Platform,,,
OL34454463M,2010,2010,"Creative Media Partners, LLC",,,
OL34454522M,2010,2010,"Creative Media Partners, LLC",,,
OL34455326M,2010,2010,"Creative Media Partners, LLC",,,
OL34458057M,2011,2011,"Lulu Press, Inc.",,,
OL34465379M,2011,2011,Simon & Brown,,,
OL34467543M,2012,2012,"Penguin Books, Limited",,,
OL34471519M,2012,2012,"Creative Media Partners, LLC",,,
OL34480659M,2012,2012,"Bollinger, Max",,,
OL34483813M,2012,2012,"Meirovich, Igal",,,
OL34490019M,2012,2012,"Reader's Digest Association, Limited",,,
OL34495304M,2013,2013,"Wildside Press, LLC",,,
OL34497265M,2003,2003,Random House Publishing Group,,,
OL34498446M,2013,2013,General Books LLC,,,
OL34817812M,2009,2009,Marco Book Company,,,
OL34818870M,2010,2010,CreateSpace Independent Publishing Platform,,,
OL34818949M,2010,2010,"Kessinger Publishing, LLC",,,
OL34821402M,2006,2006,"ReadHowYouWant.com, Limited",,,
OL34826506M,2006,2006,Fitzgerald Books,,,
OL34827298M,2004,2004,"Santillana USA Publishing Company, Incorporated",,,
OL34829509M,1981,1981,Turtleback,,,
OL34830348M,2010,2010,"Kessinger Publishing, LLC",,,
OL34830468M,2010,2010,CreateSpace Independent Publishing Platform,,,
OL34833250M,2010,2010,"Kessinger Publishing, LLC",,,
OL34835877M,2011,2011,CreateSpace Independent Publishing Platform,,,
OL34837078M,2009,2009,CreateSpace Independent Publishing Platform,,,
OL34840109M,2011,2011,Charles River Editors,,,
OL34840181M,2008,2008,"Grove/Atlantic, Incorporated",,,
OL34840566M,2008,2008,"Recorded Books, Inc.",,,
OL34840955M,2012,2012,"Large Print Book Company, The",,,
OL34842004M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL34842202M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL34842408M,2013,2013,FPP,,,
OL34845509M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL34846223M,2009,2009,"Floating Press, The",,,
OL34849155M,2013,2013,Cricket House Books LLC,,,
OL34849471M,2012,2012,Mizzou Publishing - The Mizzou Store,,,
OL34850360M,1999,1999,Adegi Graphics LLC,,,
OL34853450M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL34856215M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL34856479M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL34858908M,2000,2000,"Leonard Corporation, Hal",,,
OL34859881M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL34861457M,2011,2011,CreateSpace Independent Publishing Platform,,,
OL34863128M,2012,2012,CreateSpace Independent Publishing Platform,,,
OL56151294M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL34860586M,2013,2013,eBookit.com,,,
OL55258001M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL55009041M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL42181661M,2020,2020,Independently Published,,,
OL38416606M,2022,2022,Independently Published,,,
OL37501018M,2021,2021,Independently Published,,,
OL36318555M,2016,2016,AD Classic,,,
OL36607654M,2021,2021,Independently Published,,,
OL38459960M,2022,2022,Independently Published,,,
OL40539673M,2017,2017,Independently Published,,,
OL38446198M,2021,2021,Independently Published,,,
OL38485196M,2021,2021,Independently Published,,,
OL38546114M,2021,2021,Independently Published,,,
OL38546664M,2021,2021,Independently Published,,,
OL38553969M,2022,2022,Independently Published,,,
OL36607752M,2021,2021,Independently Published,,,
OL36586934M,2021,2021,Independently Published,,,
OL37682034M,2021,2021,AD Classic,,,
OL46813073M,2019,2019,Independently Published,,,
OL54589909M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL54661246M,2016,2016,CreateSpace Independent Publishing Platform,,,
OL56170517M,2016,2016,CreateSpace Independent Publishing Platform,,,
OL32576020M,"Apr 07, 2021",2021,Baagh Press,,,
OL34857051M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL34857523M,2011,2011,CreateSpace Independent Publishing Platform,,,
OL34857839M,2011,2011,CreateSpace Independent Publishing Platform,,,
OL34858154M,2011,2011,Empire Books,,,
OL34858575M,2002,2002,"Recorded Books, Inc.",,,
OL34861577M,2011,2011,CreateSpace Independent Publishing Platform,,,
OL34861782M,2011,2011,HarperCollins Publishers,,,
OL34862046M,2003,2003,"Recorded Books, Inc.",,,
OL54840555M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL54755967M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL54696634M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL51981432M,2012,2012,Golgotha Press,,,
OL37614547M,2021,2021,Independently Published,,,
OL36068466M,2021,2021,Independently Published,,,
OL36090005M,2021,2021,Independently Published,,,
OL36340211M,2019,2019,Engage Books,,,
OL37520713M,2021,2021,Independently Published,,,
OL37512768M,2021,2021,Independently Published,,,
OL37530887M,2021,2021,Independently Published,,,
OL40534944M,2017,2017,Independently Published,,,
OL38477324M,2021,2021,Independently Published,,,
OL38496269M,2022,2022,Independently Published,,,
OL38506714M,2021,2021,Independently Published,,,
OL38512274M,2021,2021,Independently Published,,,
OL38513917M,2021,2021,Independently Published,,,
OL34250548M,2021,2021,Independently Published,,,
OL36546381M,2021,2021,Independently Published,,,
OL36588734M,2021,2021,Independently Published,,,
OL36864196M,2021,2021,Independently Published,,,
OL38506556M,2022,2022,Independently Published,,,
OL40813027M,2017,2017,Independently Published,,,
OL48296707M,2023,2023,Warbler Press,,,
OL48692453M,2006,2006,"Merriam-Webster, Incorporated",,,
OL55985835M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL56230474M,2016,2016,CreateSpace Independent Publishing Platform,,,
OL34858394M,2012,2012,CreateSpace Independent Publishing Platform,,,
OL34858535M,2012,2012,CreateSpace Independent Publishing Platform,,,
OL34861828M,1989,1989,"Doherty Associates, LLC, Tom",,,
OL34863242M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL56118405M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL56146924M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL55746719M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL55698420M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL54443919M,2012,2012,CreateSpace Independent Publishing Platform,,,
OL42233746M,2020,2020,Independently Published,,,
OL41882269M,2020,2020,Independently Published,,,
OL37559376M,2021,2021,Independently Published,,,
OL36979032M,2021,2021,Independently Published,,,
OL36340134M,2019,2019,Engage Books,,,
OL36560560M,2021,2021,Independently Published,,,
OL36894112M,2021,2021,Independently Published,,,
OL36921879M,2021,2021,Independently Published,,,
OL36916224M,2021,2021,Independently Published,,,
OL38197129M,2021,2021,Independently Published,,,
OL38492170M,2021,2021,Independently Published,,,
OL40585182M,2017,2017,Independently Published,,,
OL40640609M,2017,2017,Independently Published,,,
OL38519108M,2021,2021,Independently Published,,,
OL38530065M,2022,2022,Independently Published,,,
OL41506873M,2019,2019,Independently Published,,,
OL36578592M,2021,2021,Independently Published,,,
OL36586999M,2021,2021,Independently Published,,,
OL36891003M,2021,2021,Independently Published,,,
OL36878470M,2021,2021,Independently Published,,,
OL36914743M,2021,2021,Independently Published,,,
OL36978487M,2021,2021,Independently Published,,,
OL38179525M,2021,2021,Independently Published,,,
OL55113107M,2015,2015,CreateSpace Independent Publishing Platform,,,
OL55529888M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL56481363M,2015,2015,CreateSpace Independent Publishing Platform,,,
OL32736323M,"May 12, 2021",2021,Blurb,,,
OL39676591M,2021,2021,Independently Published,,,
OL46689470M,2021,2021,Independently Published,,,
OL48243059M,2020,2020,Independently Published,,,
OL48419151M,2021,2021,Independently Published,,,
OL56283059M,2016,2016,CreateSpace Independent Publishing Platform,,,
OL56612988M,2017,2017,Pixabay,,,
OL60206766M,1853,1853,Lagny,,,
OL32201470M,"Apr 13, 2020",2020,Marti Yayinlari,,,
OL32917723M,"Oct 20, 2016",2016,Createspace Independent Publishing Platform,,,
OL32917723M,"Oct 20, 2016",2016,CreateSpace Independent Publishing Platform,,,
OL47117824M,"Jun 15, 2019",2019,Plutón Ediciones,,,
OL47540673M,"Jan 01, 2017",2017,Editorial Sexto Piso,,,
OL47439496M,"Sep 19, 2019",2019,Austral,,,
OL47267375M,"Dec 01, 1995",1995,Valdemar,,,
OL47398066M,"Sep 03, 2015",2015,PENGUIN CLASICOS,,,
OL51499807M,1996,1996,Pocket,,,
OL36499629M,2021,2021,Independently Published,,,
OL36848722M,2021,2021,Independently Published,,,
OL37002300M,2021,2021,Independently Published,,,
OL37616166M,2021,2021,Independently Published,,,
OL38107804M,2022,2022,Independently Published,,,
OL38140397M,2022,2022,Independently Published,,,
OL38137719M,2022,2022,Independently Published,,,
OL38479935M,2021,2021,Independently Published,,,
OL60909863M,2025,2025,Ft. Raphael Publishing Company,,,
OL40533885M,2017,2017,Independently Published,,,
OL40049516M,2017,2017,"Lulu Press, Inc.",,,
OL38202384M,2022,2022,Independently Published,,,
OL38428207M,2022,2022,Independently Published,,,
OL38443482M,2022,2022,Independently Published,,,
OL38477809M,2022,2022,Independently Published,,,
OL36132350M,2021,2021,Independently Published,,,
OL40627355M,2017,2017,Independently Published,,,
OL40745991M,2017,2017,Independently Published,,,
OL48277737M,2021,2021,Independently Published,,,
OL56610938M,2016,2016,CreateSpace Independent Publishing Platform,,,
OL55634821M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL59664428M,1971,1971,Taiwan shang wu yin shu guan,Taibei Shi,ch,Ren ren wen ku -- te 117
OL60205726M,1853,1853,Fournier,"Paris, France",,
OL33886007M,"Apr 28, 2017",2017,CreateSpace Independent Publishing Platform,,,
OL33886007M,"Apr 28, 2017",2017,Createspace Independent Publishing Platform,,,
OL35642941M,"Nov 06, 2012",2012,Bilge Kültür Sanat,,,
OL39486072M,2006,2006,"""ĖKSMO""",Moskva,ru,Zarubezhnai͡a klassika
OL40188103M,2022,2022,Independently Published,,,
OL44838600M,2021,2021,Club Internacional del Libro,Madrid,,Novela fantástica y de terror
OL44838600M,2021,2021,"club internacional del libro, marketing directo, s.l.",Madrid,,Novela fantástica y de terror
OL47155987M,"Jan 01, 2002",2002,1984,,,
OL47155987M,"Jan 01, 2002",2002,Edicions de 1984,,,
OL47267490M,"Apr 02, 2014",2014,Valdemar,,,
OL47398067M,"Sep 03, 2015",2015,PENGUIN CLASICOS,,,
OL55680658M,2015,2015,CreateSpace Independent Publishing Platform,,,
OL32180592M,"Apr 21, 2015",2015,The Classic Collection,,,
OL32180592M,"Apr 21, 2015",2015,Classic Collection,,,
OL36578437M,2021,2021,Independently Published,,,
OL36919440M,2021,2021,Independently Published,,,
OL37005448M,2021,2021,Independently Published,,,
OL38101869M,2021,2021,Independently Published,,,
OL38104874M,2021,2021,Independently Published,,,
OL38167469M,2022,2022,Independently Published,,,
OL38545707M,2022,2022,Independently Published,,,
OL46322974M,2022,2022,"Creative Media Partners, LLC",,,
OL42208315M,2020,2020,Independently Published,,,
OL40743608M,2017,2017,Independently Published,,,
OL40805263M,2017,2017,Independently Published,,,
OL40638503M,2017,2017,Independently Published,,,
OL40584694M,2017,2017,Independently Published,,,
OL40139642M,2022,2022,Independently Published,,,
OL39695522M,2022,2022,Independently Published,,,
OL38529920M,2021,2021,Independently Published,,,
OL55790811M,2016,2016,CreateSpace Independent Publishing Platform,,,
OL48852012M,2021,2021,Independently Published,,,
OL55567510M,2016,2016,Hollybooks,,,
OL54787909M,2016,2016,CreateSpace Independent Publishing Platform,,,
OL56275854M,2016,2016,CreateSpace Independent Publishing Platform,,,
OL56720144M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL60205723M,1853,1853,Fournier,,,
OL35147308M,2021,2021,"Blurb, Incorporated",,,
OL35147308M,2021,2021,Bamboo Press,,,
OL43809479M,1936,1936,Unione tipografico editrice torinese,Torino,it,I grandi scrittori stranieri -- 64
OL43809479M,1936,1936,Unione tipografico editrice torinese,Torino,it,Grandi scrittori stranieri -- 64.
OL45876677M,1953-01-01,1953,Rencontre,,,
OL47540674M,"Jan 01, 2017",2017,Editorial Sexto Piso,,,
OL47439497M,"Sep 19, 2019",2019,Austral,,,
OL56134042M,2015,2015,CreateSpace Independent Publishing Platform,,,
OL36577409M,2021,2021,Independently Published,,,
OL36922197M,2021,2021,Independently Published,,,
OL36962697M,2021,2021,Independently Published,,,
OL36960229M,2021,2021,Independently Published,,,
OL36985817M,2021,2021,Independently Published,,,
OL37706206M,2021,2021,Independently Published,,,
OL38117569M,2022,2022,Independently Published,,,
OL38156658M,2022,2022,Independently Published,,,
OL38478669M,2021,2021,Independently Published,,,
OL46245074M,2022,2022,"Creative Media Partners, LLC",,,
OL54879620M,2017,2017,CreateSpace Independent Publishing Platform,,,
OL54538950M,2013,2013,CreateSpace Independent Publishing Platform,,,
OL51976796M,2019,2019,Blurb,,,
OL49783015M,2023,2023,Stage Partners,,,
OL43054324M,1936-01-01,1936,The Spencer Press,,,
OL42208298M,2020,2020,Independently Published,,,
OL40847866M,2017,2017,Independently Published,,,
OL40628364M,2017,2017,Independently Published,,,
OL40578071M,2017,2017,Independently Published,,,
OL40588123M,2017,2017,Independently Published,,,
OL39734933M,2022,2022,Independently Published,,,
OL38195020M,2022,2022,Independently Published,,,
OL38106688M,2022,2022,Independently Published,,,
OL36997310M,2021,2021,Independently Published,,,
OL48575629M,1951-01-01,1951,Harper & Brothers,,,
OL58679394M,1963,1963,,,,
OL30934125M,"Nov 10, 1960",1960,riverside editions,,,
OL34262642M,2021,2021,Independently Published,,,
OL35049069M,2021,2021,Independently Published,,,
OL36155382M,2021,2021,Independently Published,,,
OL36152538M,2021,2021,Independently Published,,,
OL42596821M,2021,2021,Independently Published,,,
OL42480847M,2021,2021,Independently Published,,,
OL42448773M,2021,2021,Independently Published,,,
OL42384806M,2021,2021,Independently Published,,,
OL42319702M,2020,2020,Independently Published,,,
OL34914386M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34914572M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34914943M,2017,2017,Independently Published,,,
OL34915275M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34915314M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34915367M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34915504M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34915737M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34916663M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34917570M,2018,2018,Independently Published,,,
OL34917613M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34917622M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34917635M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34918132M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34918349M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34919446M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34920814M,2019,2019,"Blurb, Incorporated",,,
OL34921626M,2018,2018,Independently Published,,,
OL34922747M,2020,2020,Independently Published,,,
OL34924456M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34924472M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34924509M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34925114M,2018,2018,Simon & Brown,,,
OL34926059M,2019,2019,Independently Published,,,
OL34927595M,2019,2019,Independently Published,,,
OL34928260M,2020,2020,Athanatos Publishing Group,,,
OL37591038M,2021,2021,Independently Published,,,
OL43546883M,2015-09-30,2015,CreateSpace Independent Publishing Platform,,,
OL58660223M,1948,1948,,,,
OL42681568M,2021,2021,Independently Published,,,
OL42471411M,2020,2020,Independently Published,,,
OL42450505M,2021,2021,Independently Published,,,
OL42384482M,2021,2021,Independently Published,,,
OL42351890M,2021,2021,Independently Published,,,
OL42351283M,2021,2021,Independently Published,,,
OL42319286M,2021,2021,Independently Published,,,
OL34914795M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34915012M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34915030M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34915943M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34916464M,2018,2018,"Blurb, Incorporated",,,
OL34916684M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34916734M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34916974M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34917010M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34918325M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34919620M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34920669M,2018,2018,Independently Published,,,
OL34921459M,2019,2019,Bibliotech Press,,,
OL34924298M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL34925789M,2019,2019,"Creative Media Partners, LLC",,,
OL34925790M,2019,2019,"Creative Media Partners, LLC",,,
OL34925915M,2017,2017,Creation Publishers,,,
OL34927464M,2020,2020,Independently Published,,,
OL34927597M,2020,2020,Independently Published,,,
OL34928772M,2018,2018,CreateSpace Independent Publishing Platform,,,
OL32875905M,"May 02, 2017",2017,Brilliance Audio,,,
