work_key,subject
OL5720023W,Supernatural fiction
OL5720023W,Mishnah
OL5720023W,American Young adult fiction
OL5720023W,Roman pour jeunes adultes américain
OL5720023W,"Comics & graphic novels, fantasy, general"
OL112334W,Romance fiction
OL112334W,Historical fiction
OL112334W,Love stories
OL112334W,"Fiction, romance, historical, general"
OL112334W,"Fiction, romance, historical"
OL3498730W,Chief executive officers
OL3498730W,Fiction
OL3498730W,Romance
OL3498730W,Passion
OL3498730W,Billionaires
OL3498730W,Secretaries
OL3498730W,"Fiction, romance, general"
OL3498730W,"Man-woman relationships, fiction"
OL461937W,Fiction
OL461937W,Anita Blake (Fictitious character)
OL461937W,Vampires
OL461937W,Horror tales
OL461937W,"Fiction, horror"
OL461937W,"Blake, anita (fictitious character), fiction"
OL461937W,"Vampires, fiction"
OL461937W,"Saint louis (mo.), fiction"
OL461937W,"Fiction, romance, paranormal"
OL461937W,"Fiction, fantasy, paranormal"
OL461937W,"Fiction, romance, paranormal, general"
OL5695226W,"Fiction, Romance, Contemporary, Medical"
OL5695226W,"Physicians, fiction"
OL5695226W,"Nurses, fiction"
OL5695226W,"Passion, fiction"
OL5695226W,"Billionaires, fiction"
OL3845116W,"Fiction, romance, general"
OL3845116W,Large type books
OL3845116W,Fiction
OL3845116W,Contemporary Romance
OL3845116W,The Marriage Pledge series
OL3845116W,Harlequin Romance
OL4215988W,Fiction
OL4215988W,Romance
OL4215988W,Contemporary
OL3467491W,"Fiction, Romance, Contemporary"
OL3467491W,"Man-woman relationships, fiction"
OL4342724W,Romance fiction
OL4342724W,"Fiction, general"
OL14859969W,Fiction
OL14859969W,Historical  romance
OL14859969W,"Fiction, romance, general"
OL14859969W,"Fiction, romance, historical, general"
OL11327198W,Fiction in English
OL11327198W,Romance fiction
OL11327198W,Large type books
OL4342685W,"Fiction, Romance, Contemporary"
OL4342685W,"Man-woman relationships, fiction"
OL4342685W,"Erotic stories, fiction"
OL3775495W,Fiction
OL3775495W,romance
OL3775495W,contemporary
OL3775495W,large print
OL3775495W,"Fiction, general"
OL3775495W,Large type books
OL28520883W,"Fiction, fantasy, general"
OL28520883W,nyt:hardcover-fiction=2023-12-24
OL28520883W,New York Times bestseller
OL28520883W,Fantasy
OL28520883W,Romantasy
OL28520883W,Romance
OL28520883W,Vampires
OL28520883W,Fantasy Romance
OL28520883W,Enemies To Lovers
OL28520883W,Fiction
OL28520883W,Paranormal
OL28520883W,Magic
OL5236230W,"Fiction, Romance, Contemporary"
OL17486230W,English Romance fiction
OL4161443W,"Fiction, Romance, Contemporary"
OL4161443W,Large type books
OL4161443W,"Fiction, romance, general"
OL15134326W,Marriage
OL15134326W,Seduction
OL15134326W,Revenge
OL15134326W,Fiction
OL15134326W,Romance
OL15134326W,Passion
OL15134326W,Billionaires
OL15134326W,"Fiction, romance, erotica"
OL15134326W,"Man-woman relationships, fiction"
OL15134326W,"Fathers and daughters, fiction"
OL16086747W,New York Times bestseller
OL16086747W,Fiction
OL16086747W,Magicians
OL16086747W,Circus
OL16086747W,Games
OL16086747W,Circus performers
OL16086747W,nyt:hardcover_fiction=2011-12-24
OL16086747W,Psychokinesis
OL16086747W,Magic
OL16086747W,Fate and fatalism
OL16086747W,Roman
OL16086747W,Night
OL16086747W,Amerikanisches Englisch
OL16086747W,Competition (Psychology)
OL16086747W,Large type books
OL16086747W,"Fiction, romance, fantasy"
OL16086747W,"Fiction, fantasy, historical"
OL16086747W,New York Times reviewed
OL16086747W,American literature
OL16086747W,Ciracus
OL18442858W,Romance fiction
OL1000286W,"Fiction, Romance, Historical, Regency"
OL1000286W,"Fiction, general"
OL24231383W,Children's fiction
OL24231383W,nyt:young-adult-hardcover=2021-09-26
OL24231383W,New York Times bestseller
OL24231383W,"Young adult fiction, romance, contemporary"
OL24231383W,"Young adult fiction, social themes, class differences"
OL24231383W,"Young adult fiction, social themes, new experience"
OL24231383W,"Young adult fiction, mysteries & detective stories"
OL4278232W,"Fiction, romance, general"
OL4278232W,"Marriage, fiction"
OL4278232W,Romance fiction
OL3775354W,"Fiction, Romance, Contemporary"
OL8365998W,"Fiction, Romance"
OL5100333W,"Fiction, Romance, Historical, Regency"
OL8531476W,"Fiction, general"
OL8531476W,"Fiction, Romance, Contemporary"
OL4689750W,Fiction
OL4689750W,Passion
OL4689750W,Romance
OL4689750W,"Fiction, romance, general"
OL3458019W,"Fiction, Romance, Contemporary, Medical"
OL3458019W,Fiction in English
OL16032670W,"Fiction, Romance, Contemporary"
OL16032670W,"Marriage, fiction"
OL16032670W,"Runaway wives, fiction"
OL17352669W,Fantasy
OL17352669W,Love
OL17352669W,Blessing and cursing
OL17352669W,Fairies
OL17352669W,Children's audiobooks
OL17352669W,Fiction
OL17352669W,Juvenile fiction
OL17352669W,Love stories
OL17352669W,Children's fiction
OL17352669W,"Love, fiction"
OL17352669W,Fantasy fiction
OL17352669W,"Fairies, fiction"
OL17352669W,nyt:young-adult=2015-05-24
OL17352669W,New York Times bestseller
OL17352669W,nyt:young-adult-paperback=2016-05-22
OL17352669W,collectionID:EanesChallenge
OL17352669W,collectionID:AlpineChallenge
OL17352669W,collectionID:ConroeChallenge
OL17352669W,Magic
OL17352669W,Man-woman relationships
OL17352669W,Älvor
OL17352669W,Kärlek
OL17352669W,Young adult fiction
OL17352669W,Teen fiction
OL17352669W,Juvenile works
OL17352669W,Young adult works
OL17352669W,Magi
OL17352669W,series:A_Court_of_Thorns_and_Roses
OL17352669W,Faerie
OL17352669W,Romance
OL17352669W,Courts ect.
OL17352669W,Shipping
OL17352669W,Taxation
OL17352669W,Commerce
OL17352669W,Drum machine
OL17352669W,Sequencer (Musical instrument)
OL3457994W,"Fiction, Romance, Contemporary"
OL3457994W,Vintage Mills Boon
OL3457994W,Sweet romance
OL14862477W,Fiction
OL14862477W,Romance
OL14862477W,Large type books
OL14862477W,"Fiction, romance"
OL14862477W,"Fiction, romance, historical, general"
OL45869W,Fiction
OL45869W,Turtles
OL45869W,Size
OL45869W,Size in fiction
OL45869W,Turtles in fiction
OL45869W,Juvenile fiction
OL45869W,Magic
OL45869W,Humorous stories
OL45869W,Pets
OL45869W,Tromperie
OL45869W,Amour
OL45869W,"Romans, nouvelles, etc. pour la jeunesse"
OL45869W,Tortues
OL45869W,Bashfulness
OL45869W,Testudinidae
OL45869W,Libros ilustrados para niños
OL45869W,Testudinidae as pets
OL45869W,English literature
OL45869W,Romance fiction
OL45869W,Children's fiction
OL45869W,"Turtles, fiction"
OL45869W,"Size and shape, fiction"
OL45869W,Verliefdheid
OL45869W,Jeugdboeken ; verhalen
OL16325201W,Future
OL16325201W,faction
OL16325201W,"Identity, fiction"
OL16325201W,"Family, fiction"
OL16325201W,"Courage, fiction"
OL16325201W,Science fiction
OL16325201W,Children's fiction
OL16325201W,Dystopias
OL16325201W,Families
OL16325201W,Juvenile fiction
OL16325201W,Loyalty
OL16325201W,Fiction
OL16325201W,Grief
OL16325201W,Courage
OL16325201W,Practical Politics
OL16325201W,Social classes
OL16325201W,Love stories
OL16325201W,Identity
OL16325201W,Identity (Psychology)
OL16325201W,JUVENILE FICTION / Love & Romance
OL16325201W,JUVENILE FICTION / Dystopian
OL16325201W,Identity (Philosophical concept)
OL16325201W,Large type books
OL16325201W,JUVENILE FICTION / Social Themes / Adolescence
OL16325201W,JUVENILE FICTION / Girls & Women
OL16325201W,JUVENILE FICTION / Science Fiction
OL16325201W,JUVENILE FICTION / Social Issues / Adolescence
OL16325201W,Conduct of life
OL16325201W,Family life
OL16325201W,Social Issues
OL16325201W,Young adult fiction
OL16325201W,Girls & Women
OL16325201W,Adolescence
OL16325201W,Roman
OL16325201W,Love
OL16325201W,Individuality
OL16325201W,Amerikanisches Englisch
OL16325201W,Reading Level-Grade 7
OL16325201W,Reading Level-Grade 9
OL16325201W,Reading Level-Grade 8
OL16325201W,Reading Level-Grade 11
OL16325201W,Reading Level-Grade 10
OL16325201W,Reading Level-Grade 12
OL16325201W,nyt:chapter-books=2012-05-20
OL16325201W,New York Times bestseller
OL16325201W,Romance fiction
OL16325201W,"Romans, nouvelles, etc. pour la jeunesse"
OL16325201W,Dystopies
OL16325201W,Chagrin
OL16325201W,Loyauté
OL16325201W,Identité (Psychologie)
OL16325201W,Familles
OL16325201W,Classes sociales
OL16325201W,Familias
OL16325201W,Conducta (Ética)
OL16325201W,Spanish language materials
OL16325201W,Ficción juvenil
OL16325201W,Distopías
OL16325201W,Valentía
OL16325201W,Science-fiction
OL16325201W,American fiction
OL16325201W,Chang pian xiao shuo
OL4278235W,"Fiction, romance, general"
OL4278235W,mermaid
OL4278235W,romance
OL4278235W,diving
OL21428056W,"Fiction, romance, general"
OL3775346W,"Fiction, Romance, Contemporary"
OL3775346W,Marriage fiction
OL3775346W,"Marriage, fiction"
OL3775346W,"Fiction, romance, general"
OL14920367W,"Fiction, Romance, Historical, Regency"
OL14920367W,"Family & Relationships, fiction"
OL14920367W,Aristocracy (Social class)
OL14920367W,Fiction
OL3467582W,"Marriage, fiction"
OL3467582W,"Fiction, romance, general"
OL4092690W,"Fiction, Romance, Historical, Regency"
OL4092690W,Social life and customs
OL4092690W,Manners and customs
OL4092690W,"Man-woman relationships, fiction"
OL112341W,Social life and customs
OL112341W,Fiction
OL112341W,Ficción
OL112341W,Regency fiction
OL112341W,Historical Romance
OL112341W,Vida social y costumbres
OL112341W,Romance
OL112341W,"Fiction, romance, historical"
OL112341W,"England, fiction"
OL112341W,Large type books
OL112341W,"Fiction, romance, historical, general"
OL112341W,Manners and customs
OL112341W,History
OL15089817W,"Fiction, general"
OL15089817W,"Fiction, romance, erotica"
OL15089817W,"Fiction, romance, erotic"
OL4472913W,Fiction
OL4472913W,romance
OL8531490W,"Fiction, Romance, Contemporary"
OL20478673W,Romance fiction
OL4141638W,"Fiction, Romance, Historical"
OL4141638W,Fiction
OL4141638W,Romance
OL4141638W,"Historical"""
OL14862469W,"Fiction, Romance, Contemporary"
OL14862469W,"Fiction, general"
OL3518634W,"Fiction, general"
OL3518634W,Romance fiction
OL21181042W,English Romance fiction
OL21181042W,"Fiction, romance, general"
OL15183864W,"Fiction, Romance, Contemporary"
OL15183864W,"Passion, fiction"
OL15183864W,"Single mothers, fiction"
OL15183864W,"Italians, fiction"
OL15183864W,"Inheritance and succession, fiction"
OL15183864W,"Fiction, romance, erotica"
OL15183864W,"Man-woman relationships, fiction"
OL15183864W,"World War, 1939-1945 -- Italy -- Sicily -- Fiction"
OL1052133W,Literary Fiction
OL1052133W,Women's Fiction
OL1052133W,dalit
OL1052133W,Catholicism
OL1052133W,fraternal twins
OL1052133W,Psychological fiction
OL1052133W,Domestic fiction
OL1052133W,award:man_booker_prize=1997
OL1052133W,Fiction
OL1052133W,Romance
OL1052133W,Twins
OL1052133W,Gemelos
OL1052133W,Twins in fiction
OL1052133W,Literatura de expressão inglesa
OL1052133W,Romans
OL1052133W,Downing
OL1052133W,Cousins
OL1052133W,"Romans, nouvelles"
OL1052133W,Man Booker Prize Winner
OL1052133W,Classes sociales
OL1052133W,India in fiction
OL1052133W,Literatura indiana
OL1052133W,Social classes
OL1052133W,Roman indien (de l'Inde) de langue anglaise
OL1052133W,Jumeaux
OL1052133W,Family
OL1052133W,Social classes in fiction
OL1052133W,Ficción
OL1052133W,Clases sociales
OL1052133W,open_syllabus_project
OL1052133W,Literatura de expressäao inglesa
OL1052133W,Medicine in Literature
OL1052133W,Large type books
OL1052133W,French language
OL1052133W,Littérature de l'Inde (anglaise)
OL1052133W,Roman de l'Inde (anglais)
OL1052133W,Literatura india (Inglés)
OL1052133W,"India, fiction"
OL1052133W,"Fiction, psychological"
OL1052133W,"Twins, fiction"
OL1052133W,"Fiction, family life"
OL1052133W,"Fiction, family life, general"
OL1052133W,English literature
OL1052133W,"Fiction, general"
OL863808W,Fiction
OL863808W,History
OL863808W,Knights and knighthood
OL863808W,Jews
OL863808W,"Sir Ivanhoe, Wilfred of (Fictitious character)"
OL863808W,Anglo-Saxons
OL863808W,Juvenile fiction
OL863808W,Normans
OL863808W,Readers
OL863808W,Triangles (Interpersonal relations)
OL863808W,Chivalry
OL863808W,German language
OL863808W,Translations into French
OL863808W,Translations from English
OL863808W,Crusades
OL863808W,English literature
OL863808W,French literature
OL863808W,Medieval Civilization
OL863808W,Classic Literature
OL863808W,British and irish fiction (fictional works by one author)
OL863808W,"Great britain, fiction"
OL863808W,"Fiction, romance, historical"
OL863808W,"Jews, fiction"
OL863808W,"England, fiction"
OL863808W,"Fiction, historical"
OL863808W,Templars
OL863808W,"Fiction, historical, general"
OL863808W,Large type books
OL863808W,Historical fiction
OL863808W,Children's fiction
OL863808W,"Great britain, history, fiction"
OL863808W,"Richard i, king of england, 1157-1199, fiction"
OL863808W,"Great britain, history, plantagenets, 1154-1399, fiction"
OL863808W,"Knights and knighthood, fiction"
OL863808W,Long Now Manual for Civilization
OL863808W,crusades in fiction
OL863808W,Jews in fiction
OL863808W,"Fiction, romance, historical, general"
OL863808W,German
OL863808W,Dictionaries
OL863808W,English language
OL863808W,Classics
OL863808W,Knights and knighthood -- Fiction
OL863808W,Love stories
OL863808W,Triangles (Interpersonal relations) -- Fiction
OL863808W,"Great Britain -- History -- Richard I, 1189-1199 -- Fiction"
OL863808W,Jews -- England -- Fiction
OL863808W,"Ivanhoe, Wilfred of, Sir (Fictitious character) -- Fiction"
OL863808W,Anglo-Saxons -- Fiction
OL863808W,Normans -- Great Britain -- Fiction
OL3476060W,"Fiction, general"
OL3476060W,Large type books
OL3476060W,"Fiction, Romance, Contemporary"
OL19781733W,Women’s Fiction
OL19781733W,Contemporary Romance
OL19781733W,mooning
OL19781733W,dry ice
OL19781733W,binge drinking
OL19781733W,suicide
OL19781733W,general practitioners
OL19781733W,mental health counsellors
OL19781733W,foster care
OL19781733W,congregate care
OL19781733W,social work
OL19781733W,raffles
OL19781733W,crushes
OL19781733W,Twitter
OL19781733W,bikini waxes
OL19781733W,manicures
OL19781733W,makeup
OL19781733W,graphic design
OL19781733W,classics
OL19781733W,Daily Telegraph
OL19781733W,cryptic crosswords
OL19781733W,Psychological fiction
OL19781733W,Novels
OL19781733W,Fiction
OL19781733W,Love stories
OL19781733W,single women
OL19781733W,social isolation
OL19781733W,intergenerational relations
OL19781733W,friendship
OL19781733W,computer technicians
OL19781733W,contemporary fiction
OL19781733W,literary fiction
OL19781733W,romance
OL19781733W,"Single women, fiction"
OL19781733W,"Friendship, fiction"
OL19781733W,"Fiction, romance, contemporary"
OL19781733W,"Fiction, women"
OL19781733W,"Scotland, fiction"
OL19781733W,nyt:combined-print-and-e-book-fiction=2018-06-24
OL19781733W,New York Times bestseller
OL19781733W,Single women -- Fiction
OL19781733W,Social isolation -- Fiction
OL19781733W,Intergenerational relations -- Fiction
OL19781733W,Friendship -- Fiction
OL19781733W,Computer technicians -- Fiction
OL19781733W,Solteras -- Ficción
OL19781733W,Aislamiento social -- Ficción
OL19781733W,Relaciones humanas -- Ficción
OL19781733W,Amistad -- Ficción
OL19781733W,Tecnólogos -- Ficción
OL19781733W,Novela psicología
OL19781733W,Novela romántica
OL19781733W,Glasgow (Scotland) -- Fiction
OL19781733W,Escocia -- Scotland -- Glasgow -- Ficción
OL5808603W,"Fiction, Romance, Contemporary"
OL42543873W,Fantasy
OL42543873W,Romance
OL42543873W,Romantasy
OL42543873W,Dark Romance
OL42543873W,Fiction
OL42543873W,Dark
OL42543873W,Adult
OL42543873W,Fantasy Romance
OL42543873W,Enemies To Lovers
OL16807730W,Serie:The_Heroes_of_Olympus
OL16807730W,Juvenile fiction
OL16807730W,Roman Mythology
OL16807730W,Greek Mythology
OL16807730W,Quests (Expeditions)
OL16807730W,Fiction
OL16807730W,Camps
OL16807730W,Fantasy & Magic
OL16807730W,Action & Adventure
OL16807730W,General
OL16807730W,"Legends, Myths, Fables"
OL16807730W,Greek & Roman
OL16807730W,"Romans, nouvelles"
OL16807730W,Mythologie romaine
OL16807730W,Mythologie grecque
OL16807730W,Roman adolescent anglais
OL16807730W,Greek Gods
OL16807730W,Mitología romana
OL16807730W,Ficción juvenil
OL16807730W,Mitología griega
OL16807730W,Campamentos
OL16807730W,Children's stories
OL16807730W,American fiction
OL16807730W,Children's fiction
OL16807730W,"Adventure and adventurers, fiction"
OL16807730W,Fantasy fiction
OL16807730W,"Heroes, fiction"
OL16807730W,"Fiction, humorous, general"
OL16807730W,"Fiction, romance, general"
OL16807730W,Child and youth fiction
OL16807730W,"Romans, nouvelles, etc. pour la jeunesse"
OL16807730W,Voyages dans d'autres mondes
OL16807730W,Quête
OL4052079W,"Fiction, Romance, Historical, Regency"
OL4052079W,"Lady's Companion, fiction"
OL4052079W,"Fiction, romance, general"
OL16041717W,"Fiction, Romance, Contemporary"
OL16041717W,"Fiction, romance, contemporary"
OL4342697W,Fiction in English
OL4342697W,Harlequin
OL4342697W,Romance
OL5695245W,"Fiction, Romance, Contemporary"
OL5695245W,"Passion, fiction"
OL5695245W,"Fashion, fiction"
OL5695245W,"Orphanages, fiction"
OL5695245W,"Art, fiction"
OL5695245W,"Women artists, fiction"
OL5695245W,"Millionaires, fiction"
OL5695245W,"Pregnant women, fiction"
OL5695245W,"Fiction, Romance,Contemporary"
OL14851670W,"Fiction, Romance"
OL21676778W,American literature
OL21676778W,"Fiction, romance, contemporary"
OL21676778W,"Fiction, women"
OL8365983W,"Fiction, Romance"
OL14851679W,"Fiction, Romance"
OL11930W,Fiction
OL11930W,India in fiction
OL11930W,History
OL11930W,Indian literature
OL11930W,1947-
OL11930W,Romans
OL11930W,18.07 English literature outside Europe and the USA
OL11930W,"India, fiction"
OL11930W,"Fiction, romance, general"
OL11930W,"Fiction, general"
OL3260978W,Fiction
OL3260978W,Contemporary Romance
OL3260978W,large print
OL3260978W,Large type books
OL3260978W,lawyer
OL3260978W,secretary
OL3260978W,Harlequin Romance
OL3844334W,Fiction
OL3844334W,Romance
